,DESC_KOR,label
349,스키니랩 곤약리조또 버섯&크림,2
414,마일드스파이시착한컵누들,2
415,깊은가쯔오우동맛착한컵누들,2
420,오징어무국,2
423,아워홈 시원한 황태해장국,2
428,마더스스푼 추어탕,2
445,속풀GO북어해장국,2
453,브로콜리게살덮밥소스,2
455,한우토마토감자덮밥소스,2
456,연두부된장덮밥소스,2
457,닭가슴살토마토크림덮밥소스,2
462,간편귀리,2
464,미역&조갯살스프,2
515,클래식한우야채짜장소스,2
516,클래식한우야채카레소스,2
517,클래식새우치즈고구마소스,2
520,[프레쉬홈] 그린 샐러드,2
525,양반 한우사골곰탕,2
526,양반 전주식황태콩나물국,2
527,농협목우촌 생생소고기우거지국,2
529,비비고 전복미역국,2
530,아워홈 담백한 소고기미역국,2
537,식자재왕 황태해장국,2
539,영양국 생선살계란국,2
550,강블리라이프 블링김치찌개,2
557,농협목우촌 생생소고기미역국,2
600,비비고 한우사골곰탕,2
602,묵은지찌개,2
603,잘익은 묵은지찌개,2
605,영양국 새우살청경채탕,2
615,곤드레나물밥&두부스테이크,2
620,닭가슴살마늘볶음밥&참치오믈렛,2
623,계란볶음밥&커리닭가슴살,2
633,클래식육개장,2
636,REAL PRICE 사골곰탕,2
637,오프라이스 사골곰탕,2
638,국내산다슬기국,2
639,청춘 숭늉,2
640,한우선지해장국,2
641,늘품은 사골곰탕,2
642,사골육수,2
643,클래식시금치무우된장국,2
644,장가가는마된장찌개,2
645,손맛된장국,2
646,클래식순두부게살스프,2
647,바르게만든 한우미역국,2
648,수제두부새우전(냉동),2
649,신선한 매생이탕,2
650,클래식대게살새우김국,2
651,바르게만든 한우된장국,2
652,농협 아름찬 미역국,2
653,한우배추국,2
654,한살림 시래기된장국,2
656,닭곰탕,2
657,맑은닭버섯국,2
658,오케이쿡 생생홍합미역국,2
659,클래식대게살계란국,2
660,맑은낙지탕,2
661,정갈한 홍합미역국,2
663,참스토리사골소고기미역국,2
665,배추잎들깨볶음,2
666,무들깨나물,2
667,김치낙지죽,2
668,요리하다 황태해장국,2
670,클래식들깨무나물볶음,2
672,클래식돼지고기배추무우된장국,2
673,클래식한우흰살생선국,2
674,클래식한우근대국,2
676,오케이쿡 시래기 된장국,2
677,옛날 설렁탕-2,2
678,우리집 소고기미역국,2
679,양지소고기미역국,2
681,닭안심감자국,2
682,집밥은씨유 미역국,2
685,뜨끈이 소고기 미역국,2
687,종가반상 한우곰탕,2
688,한우 진육수,2
689,집밥은씨유 육개장,2
690,한우들깨탕,2
691,클래식오징어무국,2
696,유어스)미역국,2
697,클래식한우무우국,2
698,식자재왕 쇠고기미역국,2
699,소고기미역국,2
700,아이배냇 꼬마 한우 쇠고기무국,2
701,성게미역국,2
702,클래식순한닭개장,2
703,오 프라이스 소고기우거지국,2
704,아이배냇 꼬마 한우 쇠고기미역국,2
705,소면육수,2
706,우사골육수,2
710,클래식한우미역국,2
712,닭사골육수,2
713,스키니랩 곤약리조또 쇠고기&버섯,2
715,쇠고기국밥국,2
716,클래식우리콩두부국,2
717,한돈맑은장국,2
718,설렁탕,2
720,부드러운소고기미역국,2
723,클래식한우감자아욱된장국,2
729,잘 지은 곤약 현미밥,2
730,밥대신 95칼로리(고구마),2
734,한우미역국,2
737,매생이탕,2
738,건강100 곤약 잡곡밥(커리),2
739,아워홈 백합조개 된장찌개,2
741,클래식한우닭가슴살참깨국,2
748,건강110 곤약잡곡밥(그린티),2
751,영양국 생선살미역국,2
757,새우완자탕,2
761,순한간장찜닭덮밥소스,2
762,신선도원 남원추어탕,2
766,해물탕,2
767,속편한미음 쌀미음,2
769,클래식시그니처한우두부탕국,2
773,서울식 양지설렁탕,2
774,닭가슴살 죽,2
775,대한항공죽(야채맛),2
776,흰쌀죽,2
794,아워홈 인삼닭죽,2
810,죽마을 브로콜리마늘닭죽,2
828,전복죽,2
829,속편한미음 사과당근미음,2
857,아워홈 전복죽,2
859,따끈어묵탕,2
877,현미야채영양밥&커리닭가슴살,2
878,원할머니 삼계죽,2
934,맛있는 오뚜기밥 고시히카리,2
961,단백질 흑임자 죽,2
965,마시는 닭가슴살죽,2
967,HEYROO계란국,2
968,HEYROO미역국,2
995,우리집콩나물묵은지김칫국,2
26,영양반찬 새우버섯볶음,2
31,밤이 되면 곤약 쌀국수맛,2
55,영양반찬 돼지불고기볶음소스,2
61,뚝딱곤드레된장국,2
63,프렌치 어니언스프,2
64,단호박 크림스프,2
65,토마토 칠리스프,2
66,까망베르감자스프,2
67,스위트 콘스프,2
73,밤이 되면 곤약 불닭비빔맛,2
90,버섯 크림스프,2
100,밤이 되면 곤약 마라탕맛,2
111,아이배냇 베베 처음먹는 순한 짜장,2
112,아이배냇 베베 처음먹는 순한 카레,2
114,뚝딱얼큰시래기된장국,2
121,아침을 담다 귀리 & 8곡 미숫가루,2
127,시래기된장국,2
128,제대로 한그릇 짬뽕탕,2
129,영양반찬 들깨소스버섯무침,2
146,"24종류의 곡물,견과,채소로채운 호두죽",2
148,섬진강재첩국,2
150,곤약즉석밥 현미퀴노아,2
151,곤약즉석밥 귀리,2
167,황태 계란 북어국,2
190,마시는 곤약죽 호박,2
191,마시는 곤약죽 귀리,2
192,모닝죽 알밤,2
193,송이곤드레간편죽,2
196,서울우유 옥수수우유죽,2
210,소소한밤 곤약모밀,2
214,마시는 곤약죽 단팥,2
216,밤이 되면 곤약 소바맛,2
265,영양반찬 양송이애호박볶음,2
283,영양반찬 채소된장구이,2
315,영양반찬 감자야채볶음,2
316,영양반찬 감자멸치조림,2
342,크릭 크래커 500g,2
343,크릭 살라티 크래커250G,2
344,크릭 통밀 크래커 250G,2
405,키도 크리미 버터향 크래커 샌드위치,2
463,키도 버터향 & 레몬향 크래커 샌드위치,2
474,크린베리 앤 애플 프루슬리(뮤즐리 바),2
539,모로칸 하리사,2
564,그리시니,2
588,와사비완두콩,2
649,바닐라향 크리스프 브레드 링 미니,2
697,그라함스 허니,2
759,누가크래커,2
826,크릭 크래커 250g,2
852,크랜베리 누가 쿠키,2
952,녹차와사비 완두콩,2
973,클로리푸드 버터크림 크래커-우베참마분말7.8%,2
68,파니프리,2
106,그대로 쌀과자,2
193,철관음차 에그롤,2
206,벌크미니미니,2
214,페떼라떼,2
329,트로피칼 파르페,2
340,녹차마루,2
341,파르페 딸기,2
351,우유팥빙수,2
357,녹차아이스크림,2
359,우유쿠키빙수,2
361,라라스윗 초콜릿,2
367,뉴 쿠즈코초콜릿,2
369,빽다방 딸기바나나아이스크림,2
370,라라스윗 바닐라빈,2
377,라라스윗 딸기,2
386,라라스윗 녹차,2
389,라라스윗 민트초코,2
397,라라스윗 요거트,2
419,라라스윗 밀크티,2
421,스키니피그 초콜릿,2
428,욜로우 민트초코칩,2
429,스키니피그 흑임자,2
431,솔티드치즈 아이스크림,2
432,몽블랑향 카라멜 아이스크림,2
433,자색고구마 아이스크림,2
436,스키니피그 제주그린티,2
437,스키니피그 바닐라빈,2
438,스키니피그 솔티드 카라멜,2
441,욜로우 딸기,2
442,욜로우 녹차,2
443,욜로우 바닐라,2
447,욜로우 초코,2
488,베스트원흑당버블티,2
500,라이트 엔젤 커피,2
503,라이트 엔젤 요거트,2
507,빽다방 흑임자아이스크림,2
511,스키니피그 쑥라떼,2
512,스키니피그 미숫가루,2
513,라라스윗 커피,2
514,청포도 가든 (Green Grape Gaarden),2
522,향긋한바닐라향아이스,2
523,상큼한딸기아이스,2
525,"잼잼삼색(바닐라향,딸기향,초코맛)",2
528,제로스쿱 쇼콜라홀릭,2
530,샤인머스캣 소르베,2
533,파르페 리얼 초코,2
543,달콤한초코아이스,2
550,"코니 유플러스(포도향,메론향,바나나향)",2
588,알프스바닐라향,2
589,"알프스삼색1(바닐라맛,딸기맛,초코맛)",2
591,알프스딸기향,2
592,알프스초코향,2
593,라즈베리,2
600,리틀텐(딸기),2
602,리틀텐(포도),2
604,REAL Price  바닐라 아이스크림,2
605,REAL Price 초코 아이스크림,2
607,B·B·Big Green Tea with Red Bean,2
610,인투더망고바,2
612,탱크보이,2
613,꼬마우산(포도),2
614,팽이팽이 딸기&초코(딸기),2
615,팽이팽이 딸기&초코(초코),2
617,셀렉션(딸기맛),2
619,셀렉션 바닐라&호두(바닐라맛),2
620,바나나바,2
680,빠삐코바,2
682,녹차마루,2
684,아이스를 머금은 순수밀크,2
697,체리마루,2
698,부라보바 초코청크마일드,2
700,메로나 바나나,2
711,서주아이스주,2
729,서주메론바,2
735,석빙고팥골드,2
759,메로나 코코넛,2
767,폭신폭신 솜사탕바,2
774,라벨리아이스캔디(녹차맛),2
803,쌍쌍바 다방커피맛,2
814,덴마크 드링킹요구르트 딸기 BAR,2
817,메로나 황도,2
840,부라보바 피스타치오,2
866,팥맛나,2
879,짱구바,2
882,단호박바,2
914,아이스크림롤 초콜릿,2
924,후레쉬캔디바 초코,2
925,리얼밀크바,2
926,커피리치바,2
942,후레쉬캔디바 딸기,2
946,군고구마 라떼,2
948,스노우빙 녹차,2
952,후레쉬캔디바 바닐라,2
953,후레쉬캔디바 팥,2
954,타로밀크티바,2
955,초록나무 요거망고,2
958,후레쉬캔디바 메론,2
959,떼르드글라스 오가닉 스트로베리,2
964,스노우빙 딸기플러스,2
977,밀크바딸기,2
982,텐더쵸코 구슬아이스크림,2
983,밀크바코코아,2
985,후레쉬캔디바 커피,2
986,빵빠레,2
987,스노우빙 망고,2
990,스노우빙 요거트,2
4,얼토당토,2
8,밀크블라썸 아이스쉐이크,2
11,스윗멜로우 구슬아이스크림,2
15,밀크CUP(눈꽃),2
19,애니멀 쇼콜라,2
21,스노우빙 다크초코,2
22,유기농 플레인 요거트 아이스크림,2
33,스윗랜드 녹차공원,2
34,스윗랜드 리코타팡팡,2
35,스윗랜드 미숫가루의 모험,2
36,스윗랜드 바닐라드래곤,2
37,스윗랜드 밀크의집,2
38,스윗랜드 흑임자목마,2
39,스윗랜드 단호박의 분노,2
74,요맘때 복숭아,2
78,요맘때 쉐이크 딸기,2
87,쌍쌍바 미숫가루,2
92,쌍쌍바다방커피맛,2
113,라이틀리 스윗데이 바닐라,2
115,라이틀리 스윗데이 쵸코,2
128,뗑컨바,2
132,밀크 팡팡,2
138,롱비빅,2
139,군고구마바,2
140,리치망고스틴바,2
141,아침햇살 ICE BAR,2
144,누룽지흑당바,2
153,비비빅 더프라임 단호박,2
154,요맘때 플레인바,2
157,달고나야,2
200,빅구슬아이스 딸기우유맛,2
201,레인보우팝,2
204,딸기스크류바,2
205,잘익은수박바,2
206,바밤바,2
208,죠스바,2
210,빙빙바,2
211,뽕따소다맛,2
212,생귤탱귤 감귤,2
217,테트리스,2
219,와삭바,2
220,델몬트 복숭아,2
221,해태 모히또바,2
222,디핀다트 레인보우,2
223,밀키스,2
231,거꾸로 수박바,2
232,바밤바 흑당버블티바,2
233,키위아작,2
234,깐도리,2
236,쌍쌍바 피치베리,2
238,딸기요거트바,2
239,잘익은 왕수박바,2
240,빙그레 캔디바 레몬콜라,2
241,미니멜츠빅 포도앤소다향 아이스,2
247,인투더피치바,2
248,보석바 사이다,2
249,미니멜츠빅 수박아이스,2
250,제주 청귤 아이스바,2
251,미니멜츠빅 스크류아이스,2
252,뽕따형 소다,2
253,토마토마 바,2
254,왕포도알청포도맛,2
255,팥빙수,2
257,빅구슬아이스 복숭아 앤 키위,2
260,빙그레 디핀다트 튜브 레인보우,2
262,아이스쿨 청포도,2
264,서주 왕수박알,2
265,팝앤샷 더블 소다향,2
266,팝앤샷 더블 포도,2
267,마이쮸바 딸기,2
268,깔라만시 아이스,2
271,서주 아이스캔디 팥,2
275,핑크 죠스바,2
276,모히또 펀치,2
278,감귤꽁꽁,2
279,식혜아이스,2
284,오미자꽁꽁,2
285,파인애플 청량바,2
287,빅구슬청포도앤감귤,2
288,디핀다트 애플베리,2
290,디핀에이드 블루레몬,2
292,빙그레 라이언바,2
293,빙그레 어피치바,2
297,초록매실 ICE BAR,2
300,아이스가이 레몬,2
302,반반 수박바,2
304,엄마의실수,2
305,오렌지파인애플 스크류바,2
307,조크박바,2
308,포도 스크류바,2
309,복숭아 아이스,2
310,수박 아이스,2
311,아이스쿨 모히또 라임향,2
312,아이스쿨 왕포도알,2
313,청포도 아이스,2
314,쿨샷 수박,2
319,델몬트 샤인머스켓&청포도,2
320,백두마운틴아이스,2
323,한라마운틴아이스,2
329,자연에 퐁당 빠져든 패션푸르트 젤라또,2
332,바밤바,2
333,백도바,2
334,쌍쌍바포도,2
335,젤루조아백도,2
336,젤루조아제주감귤,2
337,젤루조아청포도,2
339,탱크보이모히또,2
340,탱크보이바나나카라멜,2
341,탱크보이애플&젤리,2
342,탱크보이청포도,2
343,토마토마,2
344,폴라포수박,2
345,폴라포스포츠,2
346,폴라포아이스바닐라라떼,2
347,폴라포커피,2
348,폴라포포도,2
349,폴라포피치,2
350,해태모히또바,2
351,해태탱크보이,2
357,서주 요구르트바,2
363,솔티드 카라멜바,2
368,덴마크 모카라떼바,2
370,참외롭다,2
372,스윗랜드 초코드롭,2
374,브라우니바,2
393,XS에너지바,2
402,XS 에너지바,2
403,키커바 미니,2
404,귀리베리누룽지,2
405,쿠앤크누룽지,2
527,제주바이오감귤크런치,2
546,빈츠,2
555,후렌치파이 초코스프레드,2
561,해태 티피프렌즈 꼬마볼,2
589,키커바시리얼현미미니,2
600,올레길맛있는초콜릿,2
602,하르방종합초콜릿,2
607,제주한라봉초콜릿,2
609,제주보리초콜릿,2
611,러브초코,2
614,종합선물세트,2
615,제주녹차초콜릿,2
616,라인프렌즈밀크초콜릿,2
626,즐거운 한국여행,2
627,엘레강스,2
628,한국검은黑깨초콜릿(파우치),2
631,BT21 다크초콜릿,2
633,한국검은黑깨초콜릿(소),2
634,한국검은黑깨초콜릿(세트),2
640,고추초콜릿,2
644,마이펫의이중생활2초콜릿,2
646,닥터카카오66%,2
648,미니언즈초콜릿2,2
654,황제의간식,2
658,카카오플러스,2
659,라인프렌즈초콜릿,2
662,프레첼초콜릿,2
674,랑그드샤,2
675,안나마리아,2
680,자유시간Mini,2
684,자유시간 아몬드 Mini,2
688,빙빙초코,2
691,명가 쁘띠 찰떡파이 앙꼬볼,2
695,가나 미니 초코파이,2
699,X-5(엑스파이브) 믹스볼,2
700,씨리얼빼빼로,2
702,프루낵 화이트초코,2
705,Sweet Hug 블랙쿠키 초코바,2
712,초코스노우,2
714,딸기다크앤화이트초콜릿II,2
718,귀리크런치과자,2
721,홍삼초코봉봉,2
724,초코빅,2
728,합격소망 24구,2
732,글로벌스위트24구,2
733,팥콜릿,2
734,글로벌스위트18구,2
735,합격소망 18구,2
739,본정인삼초콜릿(정과),2
749,명가 찰떡파이 인절미,2
750,한라봉 찰떡파이,2
822,에스리턴 프로틴 브라우니바 초코,2
849,하이프로틴바 초코,2
877,초코토리 초코볼,2
907,보석귤 초코에퐁당,2
909,커플크런치초코바,2
924,초코퐁듀&머쉬멜로우,2
943,프루낵 다크초코,2
958,서주초코프레첼,2
90,로이즈 배턴쿠키 (코코넛)-25개입,2
91,로이즈 배턴쿠키 (헤이즐넛& 카카오닙)-25개입,2
95,로이즈 포테고마쿠키즈- 15pcs,2
184,클라우드 9 클래식,2
255,엠 앤 엠즈 밀크[10139089-337.5G],2
416,로이즈 할로윈 배턴쿠키즈,2
417,로이즈 초콜릿 웨이퍼 펌킨크림 -12개입,2
583,(스마일푸드 야미)열대자연망고,2
584,(스마일푸드 야미)유기농쌀냉식혜,2
585,(스마일푸드 야미)제주감귤,2
586,100% 사과착즙 사용 유산균 발효 음료,2
587,100% 사과착즙 사용 유산균발효 워터젤리,2
588,100% 유기농 과일야채,2
589,"100% 유기농 야채농장 유기농 과일,야채",2
591,36 아몬드 (언스위트),2
592,36 아몬드 (오리지널),2
593,365매직 유기농 ABC,2
594,365매직 착즙 유기농 레드비트,2
595,38썬애플 사과즙,2
596,Aramfarm 블루베리,2
597,Aramfarm 아로니아,2
598,Aramfarm 오미자,2
599,BABA 블루레몬에이드,2
601,BCAA 블랙 아미노워터,2
602,BG 딸기에이드,2
604,BG 복숭아아이스티,2
605,BG 블루레몬에이드,2
606,BG 청포도에이드,2
609,Dr.H 칡발효초,2
610,HANNAH's ORCHARD 배도라지,2
611,HANNAH's ORCHARD 석류,2
612,HANNAH's ORCHARD 호박,2
615,HONEY HONEY  꿀매실,2
616,HONEY HONEY 꿀 유자&귤,2
617,IZMIZ 자연담은 석류즙100,2
618,Lotte비타파워,2
619,MIRO700미로무산수,2
620,NFC사과주스,2
621,NFC착즙원액100%석류즙,2
623,SLIM PINE THANK YOU 슬림파인땡큐,2
624,Sunkist  머스캣,2
628,Sunkist 망고,2
630,Sunkist 바나나,2
631,Sunkist 블루하와이,2
